Publisher,Author,Grade Level,Lesson No.,Section Title,Subsection,Label,Conversation ID,Speech type,Turn No.,Speaker,Script,Word Count,Position_A,Function_A,Position_B,Function_B,Consistency,Agreement
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Speak,A2,SJ_C2_L3_CM_LS_01,Dialogue,4,B," Wow, it’s surprising that I can enjoy warm food throughout the meal with just this bowl.",,,,,,,
Cheonjae,Jo,Common English 2,3,Wrap Up ,A,A2,SJ_C2_L3_WU_QA_01,Dialogue,1,G," Sam, look at the pattern on this umbrella. Isn’t it so pretty?",,,,,,,
Cheonjae,Jo,Common English 2,3,Wrap Up ,A,A2,SJ_C2_L3_WU_QA_01,Dialogue,2,B," It’s not just a pattern, Lily. It’s Hangeul, the Korean writing system.",,,,,,,
Cheonjae,Jo,Common English 2,3,Wrap Up ,A,A2,SJ_C2_L3_WU_QA_01,Dialogue,3,G, Really? It’s surprising that letters can make such a beautiful design.,,,,,,,
Cheonjae,Jo,Common English 2,3,Wrap Up ,A,A2,SJ_C2_L3_WU_QA_01,Dialogue,4,B, I heard that Hangeul designs are popular these days.,,,,,,,
Cheonjae,Jo,Common English 2,3,Wrap Up ,A,A2,SJ_C2_L3_WU_QA_01,Dialogue,5,G, I can see why. I wonder if these letters on this umbrella mean anything. ,,,,,,,
Cheonjae,Jo,Common English 2,3,Wrap Up ,A,A2,SJ_C2_L3_WU_QA_01,Dialogue,6,B, I’ll look them up with my translation app.,,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_01,Dialogue,1,G," Josh, have you thought about what our future society will be like?",,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_01,Dialogue,2,B, Yes. I think we’ll use flying cars as transportation in the future.,,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_01,Dialogue,3,G, Flying cars? Do you think that can really happen?,,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_01,Dialogue,4,B, It is certain that future technology will enable cars to fly.,,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_02,Dialogue,1,B," Amy, are you good at swimming?",,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_02,Dialogue,2,G, Sure. I like swimming a lot. But I wish I could swim longer distances.,,UI,T1,UI,T1,match,
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_02,Dialogue,3,B, Guess what! I found a great invention for people like you. Look. It’s an underwater vehicle.,,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_02,Dialogue,4,G, That looks cool. I want to ride one.,,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,1,G," Tom, what are you doing?",,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,2,B," Hi, Sophie. I’m getting ready to shoot a video of our school. ",,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,3,G, How can you do that? You don’t seem to have a camera with you. ,,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,4,B," No, I don’t. But I have this. ",,UI,T2,UI,T2,match,
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,5,G," A drone? Wow, you’re going to shoot a video from the sky, right?",,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,6,B, Yes. The wide view of the school will be fantastic. ,,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,7,G, But it’s a little windy here. Are you good at flying drones?,,TI,I1,TI,T1,mismatch,T1
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,8,B, Yes. I have tried many times.,,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,9,G, I’d love to see you do it.,,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,10,B, Sure. I’ll show you.,,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Speak,A2,SJ_C2_L4_CM_LS_01,Dialogue,1,B," Cathy, a robot soccer league will be held at the school science fair next month.",,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Speak,A2,SJ_C2_L4_CM_LS_01,Dialogue,2,G, Yeah. I’ve already signed up for it.,,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Speak,A2,SJ_C2_L4_CM_LS_01,Dialogue,3,B, Really? Are you good at controlling robots?,,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Speak,A2,SJ_C2_L4_CM_LS_01,Dialogue,4,G, I’ve been practicing every day. I look forward to competing against good players.,,,,,,,
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Speak,A2,SJ_C2_L4_CM_LS_01,Dialogue,5,B," I see. Well, it is certain that you are going to see a lot of good players there.",,,,,,,
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,1,G," Mike, how’s your preparation for the presentation going?",,,,,,,
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,2,B, I need some help with the slides. Are you good at designing slides?,,,,,,,
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,3,G, Sure. Is the title Global Positioning System?,,,,,,,
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,4,B," Yes, it is.",,,,,,,
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,5,G, Why don’t you put the title with an image of a car in the center? It’s certain that cars use GPS the most.,,,,,,,
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,6,B, Great. I want to show that GPS originated from space technology.,,,,,,,
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,7,G," Hmm. Then, I think the top of the background should be black with a spacecraft.",,,,,,,
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,8,B, Nice. I want to put an image of the Earth at the bottom of the background.,,,,,,,
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,9,G, That’s a good idea.,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Get Ready,A1,SJ_C1_L1_CM_GR_01,Dialogue,1,B," Julia, is something bothering you?",,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Get Ready,A1,SJ_C1_L1_CM_GR_01,Dialogue,2,G, I’m a little nervous about making a speech in front of the class. ,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Get Ready,A1,SJ_C1_L1_CM_GR_01,Dialogue,3,B, Why don’t you practice in front of me? I can give you some comments. ,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Get Ready,A1,SJ_C1_L1_CM_GR_01,Dialogue,4,G, That would be a great help. Thanks!,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Get Ready,A1,SJ_C1_L1_CM_GR_02,Dialogue,1,G," Hey, Minjun. What are you doing?",,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Get Ready,A1,SJ_C1_L1_CM_GR_02,Dialogue,2,B," I’m setting up my daily routine. I’m really looking forward to the new school year, so I would like to use my time wisely.",,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Get Ready,A1,SJ_C1_L1_CM_GR_02,Dialogue,3,G," That’s a great idea! I should do that, too.",,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_01,Dialogue,1,B," Yuna, did you choose which club you are going to join?",,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_01,Dialogue,2,G, I’m thinking of joining the robotics club or the drone club since I’m interested in machines and robots. What about you?,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_01,Dialogue,3,B, I haven’t made up my mind yet. ,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_01,Dialogue,4,G, What are you interested in?,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_01,Dialogue,5,B," Well, I’m interested in understanding the human mind and behavior. ",,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_01,Dialogue,6,G, Why don’t you join the psychology club?,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_01,Dialogue,7,B," Oh, I didn’t know our school had one. ",,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_01,Dialogue,8,G, I heard it’s a great club for people who want to share their passion for psychology. ,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_01,Dialogue,9,B, Really? I’ll sign up for it! Thanks for telling me.,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_02,Dialogue,1,B," Hey, Subin. What are you doing?",,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_02,Dialogue,2,G, I’m looking at the school calendar. ,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_02,Dialogue,3,B, Is there any event you’re interested in?,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_02,Dialogue,4,G, I’m looking forward the most to the Pi Day event on the 14th of March.,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_02,Dialogue,5,B," Oh, I’ve never heard of Pi Day. Is it like a charity event?",,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_02,Dialogue,6,G," No. Actually, we solve creative math questions and get prizes.",,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_02,Dialogue,7,B," That sounds challenging. By the way, when is the field trip?",,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_02,Dialogue,8,G, See here. It’s on March 29th. ,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Do ,A1,SJ_C1_L1_CM_LD_02,Dialogue,9,B, I can’t wait!,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Speak,A1,SJ_C1_L1_CM_LS_01,Dialogue,1,G, What should we do for our class event next Friday?,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Speak,A1,SJ_C1_L1_CM_LS_01,Dialogue,2,B, Why don’t we do a kindness day?,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Speak,A1,SJ_C1_L1_CM_LS_01,Dialogue,3,G," Oh, what’s that?",,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Speak,A1,SJ_C1_L1_CM_LS_01,Dialogue,4,B, We can do little things to make one of our classmates happier.,,,,,,,
Cheonjae,Jo,Common English 1,1,Communicate,Listen and Speak,A1,SJ_C1_L1_CM_LS_01,Dialogue,5,G, Okay. That sounds nice. I’m looking forward to it!,,,,,,,
Cheonjae,Jo,Common English 1,1,Write and Present,Brainstorming,A1,SJ_C1_L1_WP_BS_01,Dialogue,1,B," Mr. Cassie, do you have a minute to talk?",,,,,,,
Cheonjae,Jo,Common English 1,1,Write and Present,Brainstorming,A1,SJ_C1_L1_WP_BS_01,Dialogue,2,M," Sure, Ben. What brought you here?",,,,,,,
Cheonjae,Jo,Common English 1,1,Write and Present,Brainstorming,A1,SJ_C1_L1_WP_BS_01,Dialogue,3,B," Well, I’m a little worried about my habit of putting things off. I never get things finished on time. ",,,,,,,
Cheonjae,Jo,Common English 1,1,Write and Present,Brainstorming,A1,SJ_C1_L1_WP_BS_01,Dialogue,4,M, I see. How about trying time blocking? Divide your day into smaller blocks of time. It may help you focus on a single task during each time block.,,,,,,,
Cheonjae,Jo,Common English 1,1,Write and Present,Brainstorming,A1,SJ_C1_L1_WP_BS_01,Dialogue,5,B," Oh, I think I can do that. Thank you for the advice.",,,,,,,
Cheonjae,Jo,Common English 1,1,Wrap Up ,A,A1,SJ_C1_L1_WU_QA_01,Dialogue,1,B, I’m really excited about Career Day next Friday.,,,,,,,
Cheonjae,Jo,Common English 1,1,Wrap Up ,A,A1,SJ_C1_L1_WU_QA_01,Dialogue,2,G, It will be a great chance to learn about different careers. ,,,,,,,
Cheonjae,Jo,Common English 1,1,Wrap Up ,A,A1,SJ_C1_L1_WU_QA_01,Dialogue,3,B, That’s right. It’s for all our first-year students.,,,,,,,
Cheonjae,Jo,Common English 1,1,Wrap Up ,A,A1,SJ_C1_L1_WU_QA_01,Dialogue,4,G, Where will it be held?,,,,,,,
Cheonjae,Jo,Common English 1,1,Wrap Up ,A,A1,SJ_C1_L1_WU_QA_01,Dialogue,5,B, In the school gym. I’m especially looking forward to the guest lecturer’s talk on the future of work.,,,,,,,
Cheonjae,Jo,Common English 1,1,Wrap Up ,A,A1,SJ_C1_L1_WU_QA_01,Dialogue,6,G, I also heard that we can win a prize if we take part in the quiz event. Why don’t we join in?,,,,,,,
Cheonjae,Jo,Common English 1,1,Wrap Up ,A,A1,SJ_C1_L1_WU_QA_01,Dialogue,7,B, Great idea!,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Get Ready,A1,SJ_C1_L2_CM_GR_01,Dialogue,1,B, Excuse me. Do you have these sneakers in different colors?,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Get Ready,A1,SJ_C1_L2_CM_GR_01,Dialogue,2,W," Yes. They come in 3 different colors - white, red, and green. ",,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Get Ready,A1,SJ_C1_L2_CM_GR_01,Dialogue,3,B, I like the green ones. Is it okay if I try them on?,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Get Ready,A1,SJ_C1_L2_CM_GR_01,Dialogue,4,W," Sure. Tell me your size, and I’ll get you a pair.",,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Get Ready,A1,SJ_C1_L2_CM_GR_02,Dialogue,1,G," David, take a look at this website.",,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Get Ready,A1,SJ_C1_L2_CM_GR_02,Dialogue,2,B," Oh, those are really nice caps.",,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Get Ready,A1,SJ_C1_L2_CM_GR_02,Dialogue,3,G, I’m interested in buying one of these.,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Get Ready,A1,SJ_C1_L2_CM_GR_02,Dialogue,4,B, I think this blue one with the letter S will suit you well.,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_01,Dialogue,1,G, Your bag is nice! Where did you get it? ,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_01,Dialogue,2,B," Actually, I didn’t buy it. I made it myself out of a pair of old jeans.",,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_01,Dialogue,3,G, Really? How did you do it?,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_01,Dialogue,4,B," Well, I found a video clip on how to recycle jeans into bags and followed it step by step.",,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_01,Dialogue,5,G," I want to try that too, but I don’t have any old jeans.",,UI,T1,UI,T1,match,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_01,Dialogue,6,B, I have some extra ones that I don’t wear.,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_01,Dialogue,7,G," Oh, then is it okay if I use one of yours?",,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_01,Dialogue,8,B," Sure, why not? I will bring my jeans tomorrow.",,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_02,Dialogue,1,G," James, have you finished the career path survey? ",,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_02,Dialogue,2,B, Yes. I’m interested in working in the field of fashion. I want to be a fashion stylist. ,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_02,Dialogue,3,G, I believe you will make a good fashion stylist. I always feel that you know how to dress well. ,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_02,Dialogue,4,B," Thanks for the praise. What about you, Chloe?",,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_02,Dialogue,5,G," As you know, I’m interested in cars. I want to become a car designer.",,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_02,Dialogue,6,B, A car designer? What exactly does a car designer do?,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_02,Dialogue,7,G, A car designer tries to improve the style and comfort of a vehicle.,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Do ,A1,SJ_C1_L2_CM_LD_02,Dialogue,8,B, That’s cool. I want to ride in a car you’ve designed someday.,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Speak,A1,SJ_C1_L2_CM_LS_01,Dialogue,1,B, Excuse me. Is it okay if I exchange this jacket?,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Speak,A1,SJ_C1_L2_CM_LS_01,Dialogue,2,W, Sure. What’s wrong with it?,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Speak,A1,SJ_C1_L2_CM_LS_01,Dialogue,3,B," I received it as a birthday gift, but it’s not my style.",,UI,T1,UI,T1,match,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Speak,A1,SJ_C1_L2_CM_LS_01,Dialogue,4,W, Okay. What style are you interested in?,,,,,,,
Cheonjae,Jo,Common English 1,2,Communicate,Listen and Speak,A1,SJ_C1_L2_CM_LS_01,Dialogue,5,B, I want something more casual.,,,,,,,
Cheonjae,Jo,Common English 1,2,Wrap Up ,A,A1,SJ_C1_L2_WU_QA_01,Dialogue,1,M, How would you like your hair done?,,,,,,,
Cheonjae,Jo,Common English 1,2,Wrap Up ,A,A1,SJ_C1_L2_WU_QA_01,Dialogue,2,W, I want to try something different today. I’m tired of long hair. I’m interested in short hairstyles.,,,,,,,
Cheonjae,Jo,Common English 1,2,Wrap Up ,A,A1,SJ_C1_L2_WU_QA_01,Dialogue,3,M, Let me show you some examples. What about this short curly hair?,,,,,,,
Cheonjae,Jo,Common English 1,2,Wrap Up ,A,A1,SJ_C1_L2_WU_QA_01,Dialogue,4,W, I don’t think curly hair would look good on me. Is it okay if I look at some more samples?,,,,,,,
Cheonjae,Jo,Common English 1,2,Wrap Up ,A,A1,SJ_C1_L2_WU_QA_01,Dialogue,5,M, Sure. Here you are.,,,,,,,
Cheonjae,Jo,Common English 1,2,Wrap Up ,A,A1,SJ_C1_L2_WU_QA_01,Dialogue,6,W, I like this short straight one.,,,,,,,
Cheonjae,Jo,Common English 1,2,Wrap Up ,A,A1,SJ_C1_L2_WU_QA_01,Dialogue,7,M, That’s a great choice. I’ll cut your hair just like the style in the picture.,,,,,,,
Cheonjae,Jo,Common English 1,3,Communicate,Get Ready,A1,SJ_C1_L3_CM_GR_01,Dialogue,1,G," Jason, where are you going carrying all those books?",,,,,,,
Cheonjae,Jo,Common English 1,3,Communicate,Get Ready,A1,SJ_C1_L3_CM_GR_01,Dialogue,2,B, I’m going to the library to return the books I’ve borrowed.,,,,,,,
Cheonjae,Jo,Common English 1,3,Communicate,Get Ready,A1,SJ_C1_L3_CM_GR_01,Dialogue,3,G," Wow, they look heavy. Let me help you.",,,,,,,
Cheonjae,Jo,Common English 1,3,Communicate,Get Ready,A1,SJ_C1_L3_CM_GR_01,Dialogue,4,B," Oh, thank you so much.",,,,,,,
Cheonjae,Jo,Common English 1,3,Communicate,Get Ready,A1,SJ_C1_L3_CM_GR_02,Dialogue,1,B," Stella, do you want to join me in making the world a cleaner place on Saturday?",,,,,,,
Cheonjae,Jo,Common English 1,3,Communicate,Get Ready,A1,SJ_C1_L3_CM_GR_02,Dialogue,2,G, A cleaner place? What do you have in mind? ,,,,,,,
Cheonjae,Jo,Common English 1,3,Communicate,Get Ready,A1,SJ_C1_L3_CM_GR_02,Dialogue,3,B, I’m going to participate in a volunteer program to pick up trash at the public park. Come with me.,,,,,,,
Cheonjae,Jo,Common English 1,3,Communicate,Get Ready,A1,SJ_C1_L3_CM_GR_02,Dialogue,4,G, That sounds great. I’d love to.,,,,,,,
Cheonjae,Jo,Common English 1,3,Communicate,Listen and Do ,A1,SJ_C1_L3_CM_LD_01,Dialogue,1,B," Jane, what are you doing?",,,,,,,
Cheonjae,Jo,Common English 1,3,Communicate,Listen and Do ,A1,SJ_C1_L3_CM_LD_01,Dialogue,2,G, I’m going to organize an event to raise funds to help South American earthquake victims.,,,,,,,
Cheonjae,Jo,Common English 1,3,Communicate,Listen and Do ,A1,SJ_C1_L3_CM_LD_01,Dialogue,3,B," Oh, I heard about that earthquake. It was a terrible disaster.",,,,,,,
Cheonjae,Jo,Common English 1,3,Communicate,Listen and Do ,A1,SJ_C1_L3_CM_LD_01,Dialogue,4,G," Yeah. They need clean water, food, and other supplies. So I’m trying to get people to participate in the event to send aid.",,,,,,,
Cheonjae,Jo,Common English 1,3,Communicate,Listen and Do ,A1,SJ_C1_L3_CM_LD_01,Dialogue,5,B, That’s a good idea. I’m sure other students would want to join in doing something meaningful!,,,,,,,
Cheonjae,Jo,Common English 1,3,Communicate,Listen and Do ,A1,SJ_C1_L3_CM_LD_01,Dialogue,6,G, Yes. We can all take part in making the world a brighter place. ,,,,,,,
Cheonjae,Jo,Common English 1,3,Communicate,Listen and Do ,A1,SJ_C1_L3_CM_LD_01,Dialogue,7,B," Well, as a start, let me help you with your event. ",,,,,,,
